,Hour,Location
1115,10.0,"[-73.93488, 40.82839]"
1116,10.0,"[-73.97736, 40.784459999999996]"
1117,10.0,"[-73.98252, 40.723279999999995]"
1118,10.0,"[-73.99123, 40.76036]"
1119,10.0,"[-74.00409, 40.70745]"
1120,10.0,"[-74.00795, 40.714940000000006]"
1121,10.0,"[-73.98979, 40.75723]"
1122,10.0,"[-73.98387, 40.72142]"
1123,10.0,"[-73.96385, 40.79792]"
1124,10.0,"[-73.98095, 40.7478]"
1125,10.0,"[-74.00498, 40.715759999999996]"
1126,10.0,"[-73.96898, 40.75425]"
1127,10.0,"[-73.9497, 40.79622]"
1128,10.0,"[-73.99201, 40.7491]"
1129,10.0,"[-73.99259, 40.724059999999994]"
1130,10.0,"[-73.9521, 40.79887]"
1131,10.0,"[-73.96799, 40.8014]"
1132,10.0,"[-73.96998, 40.748870000000004]"
1133,10.0,"[-74.00296999999999, 40.72332]"
1134,10.0,"[-73.95362, 40.7853]"
1135,10.0,"[-73.94998000000001, 40.78718]"
1136,10.0,"[-73.96285999999999, 40.79419]"
1137,10.0,"[-73.9535, 40.806979999999996]"
1138,10.0,"[-73.95262, 40.803259999999995]"
1139,10.0,"[-73.99951999999999, 40.73366]"
1140,10.0,"[-73.95111, 40.794290000000004]"
1141,10.0,"[-73.97227, 40.75973]"
1142,10.0,"[-73.99395, 40.71375]"
1143,10.0,"[-73.964, 40.80807]"
1144,10.0,"[-73.98798000000001, 40.74088]"
1145,10.0,"[-73.97972, 40.7464]"
1146,10.0,"[-73.95239000000001, 40.79821]"
1147,10.0,"[-73.99968, 40.73855]"
1148,10.0,"[-73.9899, 40.72956]"
1149,10.0,"[-73.96724, 40.80361]"
1150,10.0,"[-73.93406999999999, 40.83755]"
1151,10.0,"[-73.96344, 40.76187]"
1152,10.0,"[-73.96149, 40.801190000000005]"
1153,10.0,"[-73.95982, 40.81384]"
1154,10.0,"[-73.98505, 40.74777]"
1155,10.0,"[-74.00681, 40.74406]"
1156,10.0,"[-74.00312, 40.72688]"
1157,10.0,"[-73.97267, 40.7858]"
1158,10.0,"[-74.00249000000001, 40.739740000000005]"
1159,10.0,"[-73.96054000000001, 40.79738]"
1160,10.0,"[-73.99253, 40.753479999999996]"
1161,10.0,"[-73.94385, 40.82365]"
1162,10.0,"[-73.94736999999999, 40.8309]"
1163,10.0,"[-73.94704, 40.81921]"
1164,10.0,"[-73.94868000000001, 40.815690000000004]"
1165,10.0,"[-73.98269, 40.73543]"
1166,10.0,"[-73.9959, 40.72517]"
1167,10.0,"[-73.98444, 40.72878]"
1168,10.0,"[-73.93597, 40.809540000000005]"
1169,10.0,"[-73.95416, 40.78723]"
1170,10.0,"[-73.97407, 40.7839]"
1171,10.0,"[-73.95016, 40.795590000000004]"
1172,10.0,"[-73.98354, 40.72605]"
1173,10.0,"[-73.96714, 40.79853]"
1174,10.0,"[-73.95251, 40.80069]"
1175,10.0,"[-73.97929, 40.7528]"
1176,10.0,"[-73.99291, 40.747859999999996]"
1177,10.0,"[-73.99189, 40.7149]"
1178,10.0,"[-73.98529, 40.72365]"
1179,10.0,"[-73.98796999999999, 40.72394]"
1180,10.0,"[-73.97321, 40.79525]"
1181,10.0,"[-73.98477, 40.73401]"
1182,10.0,"[-73.94533, 40.79355]"
1183,10.0,"[-74.01125, 40.7083]"
1184,10.0,"[-74.0084, 40.71437]"
1185,10.0,"[-73.99073, 40.75595]"
1186,10.0,"[-73.96157, 40.774359999999994]"
1187,10.0,"[-73.935, 40.80082]"
1188,10.0,"[-73.94828000000001, 40.82965]"
1189,10.0,"[-73.93435, 40.81878]"
1190,10.0,"[-73.95396, 40.80635]"
1191,10.0,"[-74.00543, 40.72788]"
1192,10.0,"[-73.98718000000001, 40.733290000000004]"
1193,10.0,"[-73.95259, 40.81077]"
1194,10.0,"[-74.00188, 40.719409999999996]"
1195,10.0,"[-73.96259, 40.81002]"
1196,10.0,"[-74.00896, 40.70408]"
1197,10.0,"[-73.96149, 40.801190000000005]"
1198,10.0,"[-73.93457, 40.81288]"
1199,10.0,"[-73.99324, 40.73095]"
1200,10.0,"[-73.9772, 40.75854]"
1201,10.0,"[-74.01228, 40.72034]"
1202,10.0,"[-74.00368, 40.74835]"
1203,10.0,"[-73.95537, 40.80442]"
1204,10.0,"[-73.95947, 40.78283]"
1205,10.0,"[-73.9971, 40.7472]"
1206,10.0,"[-73.96306, 40.80937]"
1207,10.0,"[-73.98646, 40.75671]"
1208,10.0,"[-73.96387, 40.80298]"
1209,10.0,"[-73.96030999999999, 40.80399]"
1210,10.0,"[-73.99985, 40.74343]"
1211,10.0,"[-73.99564000000001, 40.7441]"
1212,10.0,"[-73.96791, 40.80225]"
1213,10.0,"[-73.93826999999999, 40.79632]"
1214,10.0,"[-74.00274, 40.70722]"
1215,10.0,"[-74.00409, 40.70745]"
1216,10.0,"[-73.96030999999999, 40.80399]"
1217,10.0,"[-73.98208000000001, 40.72388]"
1218,10.0,"[-73.95251, 40.80069]"
1219,10.0,"[-73.95061, 40.794959999999996]"
1220,10.0,"[-73.98031, 40.74834]"
1221,10.0,"[-73.96146999999999, 40.79865]"
1222,10.0,"[-73.99897, 40.74463]"
1223,10.0,"[-74.01295999999999, 40.70778]"
1224,10.0,"[-73.95093, 40.78588]"
1225,10.0,"[-73.96338, 40.79857]"
1226,10.0,"[-73.95793, 40.76116]"
1227,10.0,"[-73.96941, 40.79032]"
1228,10.0,"[-74.004, 40.74288]"
1229,10.0,"[-73.95135, 40.82512]"
1230,10.0,"[-73.98269, 40.73543]"
1231,10.0,"[-73.98531, 40.7276]"
1232,10.0,"[-73.93488, 40.82839]"
1233,10.0,"[-73.97823000000001, 40.72067]"
1234,10.0,"[-73.97419000000001, 40.75399]"
1235,10.0,"[-73.9654, 40.80612]"
1236,10.0,"[-73.94628, 40.79225]"
1237,10.0,"[-73.93778, 40.8285]"
1238,10.0,"[-73.96495, 40.80675]"
1239,10.0,"[-73.94059, 40.80319]"
1240,10.0,"[-73.96585999999999, 40.80549]"
1241,10.0,"[-73.96563, 40.79548]"
1242,10.0,"[-73.97991, 40.78382]"
1243,10.0,"[-74.00999, 40.70981]"
1244,10.0,"[-73.9978, 40.73603]"
1245,10.0,"[-73.95428000000001, 40.82145]"
1246,10.0,"[-73.93647, 40.80567]"
1247,10.0,"[-73.99361, 40.73601]"
1248,10.0,"[-73.98711, 40.75363]"
1249,10.0,"[-73.97478000000001, 40.73537]"
1250,10.0,"[-73.99797, 40.72267]"
1251,10.0,"[-73.97797, 40.72529]"
1252,10.0,"[-73.95119, 40.78264]"
